tgl,Belawan,Tanjung Priok,Tanjung Perak,Makassar
08/01/2011,-0.109836290900147,0.19755093947561,-0.157876766780153,0.379923137760484
09/01/2011,-0.110443960559345,0.468845117258209,-0.276924119715073,-0.0346462563636575
10/01/2011,-0.0974562272877436,0.953264526897855,-0.0780604690117857,0.964744075148437
11/01/2011,0.498477208770699,0.91987304899787,-0.159937612195475,0.839998912693143
12/01/2011,0.0562190890260165,1.12381542127181,-0.186470456108067,0.776945470266688
01/01/2012,0.0195129479453772,0.8565145684442,-0.320759989025169,1.00797746685979
02/01/2012,-0.0865905150482639,0.796013338713026,-0.228823785819177,0.609350062325982
03/01/2012,0.045148408845934,0.986818533286038,-0.352768711203666,0.546643522563559
04/01/2012,0.191862049341812,0.71146601915317,-0.154905918945609,0.910099139085963
05/01/2012,-0.123176086752078,0.972704559371047,0.105683585236473,1.22502980385761
